@relation segment

@attribute original numeric
@attribute Sobel_filter_0.0 numeric
@attribute Hessian_0.0 numeric
@attribute Hessian_Trace_0.0 numeric
@attribute Hessian_Determinant_0.0 numeric
@attribute Hessian_Eigenvalue_1_0.0 numeric
@attribute Hessian_Eigenvalue_2_0.0 numeric
@attribute Hessian_Orientation_0.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_0.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_0.0 numeric
@attribute Gaussian_blur_1.0 numeric
@attribute Sobel_filter_1.0 numeric
@attribute Hessian_1.0 numeric
@attribute Hessian_Trace_1.0 numeric
@attribute Hessian_Determinant_1.0 numeric
@attribute Hessian_Eigenvalue_1_1.0 numeric
@attribute Hessian_Eigenvalue_2_1.0 numeric
@attribute Hessian_Orientation_1.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_1.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_1.0 numeric
@attribute Gaussian_blur_2.0 numeric
@attribute Sobel_filter_2.0 numeric
@attribute Hessian_2.0 numeric
@attribute Hessian_Trace_2.0 numeric
@attribute Hessian_Determinant_2.0 numeric
@attribute Hessian_Eigenvalue_1_2.0 numeric
@attribute Hessian_Eigenvalue_2_2.0 numeric
@attribute Hessian_Orientation_2.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_2.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_2.0 numeric
@attribute Difference_of_gaussians_2.0_1.0 numeric
@attribute Gaussian_blur_4.0 numeric
@attribute Sobel_filter_4.0 numeric
@attribute Hessian_4.0 numeric
@attribute Hessian_Trace_4.0 numeric
@attribute Hessian_Determinant_4.0 numeric
@attribute Hessian_Eigenvalue_1_4.0 numeric
@attribute Hessian_Eigenvalue_2_4.0 numeric
@attribute Hessian_Orientation_4.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_4.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_4.0 numeric
@attribute Difference_of_gaussians_4.0_1.0 numeric
@attribute Difference_of_gaussians_4.0_2.0 numeric
@attribute Gaussian_blur_8.0 numeric
@attribute Sobel_filter_8.0 numeric
@attribute Hessian_8.0 numeric
@attribute Hessian_Trace_8.0 numeric
@attribute Hessian_Determinant_8.0 numeric
@attribute Hessian_Eigenvalue_1_8.0 numeric
@attribute Hessian_Eigenvalue_2_8.0 numeric
@attribute Hessian_Orientation_8.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_8.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_8.0 numeric
@attribute Difference_of_gaussians_8.0_1.0 numeric
@attribute Difference_of_gaussians_8.0_2.0 numeric
@attribute Difference_of_gaussians_8.0_4.0 numeric
@attribute Gaussian_blur_16.0 numeric
@attribute Sobel_filter_16.0 numeric
@attribute Hessian_16.0 numeric
@attribute Hessian_Trace_16.0 numeric
@attribute Hessian_Determinant_16.0 numeric
@attribute Hessian_Eigenvalue_1_16.0 numeric
@attribute Hessian_Eigenvalue_2_16.0 numeric
@attribute Hessian_Orientation_16.0 numeric
@attribute Hessian_Square_Eigenvalue_Difference_16.0 numeric
@attribute Hessian_Normalized_Eigenvalue_Difference_16.0 numeric
@attribute Difference_of_gaussians_16.0_1.0 numeric
@attribute Difference_of_gaussians_16.0_2.0 numeric
@attribute Difference_of_gaussians_16.0_4.0 numeric
@attribute Difference_of_gaussians_16.0_8.0 numeric
@attribute Membrane_projections_0_19_1 numeric
@attribute Membrane_projections_1_19_1 numeric
@attribute Membrane_projections_2_19_1 numeric
@attribute Membrane_projections_3_19_1 numeric
@attribute Membrane_projections_4_19_1 numeric
@attribute Membrane_projections_5_19_1 numeric
@attribute class {Membrane,Nucleus,Other}

@data
14120,9204.232422,59775.015625,-81340,1486827008,-22382.195313,-58957.804688,-1.220526,4425490871089102800,668887552,13816.301758,8026.07373,53832.609375,-73146.71875,1191222144,-19462.630859,-53684.089844,-1.188845,3132973720952373200,585554112,12313.211914,5819.938477,27392.626953,-36414.230469,256749024,-5980.092773,-30434.138672,-0.997005,396473069658439680,299000160,1503.089844,11583.125,7106.061035,14593.305664,-19334.257813,80172568,-4513.331055,-14820.926758,-1.472781,19858193609916416,53123264,2233.176758,730.086914,11220.806641,6556.538086,10352.695313,5535.564453,-60118180,14410.703125,-8875.138672,1.10467,8307640350277632,271115200,2595.495117,1092.405273,362.318359,12852.720703,4094.224121,7391.449219,4304.253906,-23707180,9680.583984,-5376.330078,1.228943,2100088952324096,113355328,963.581055,-539.508789,-1269.595703,-1631.914063,11658.995117,14066.5,10453.710938,116589.953125,1208.48645,11202.498047,Other
9669,2363.463623,77650.929688,73208,-382308704,95292.351563,-22084.353516,-0.118135,36919084778113730000,6888645632,10091.354492,2368.759766,65630.125,60538.488281,-354951968,80691.046875,-20152.556641,-0.116262,18635020046803403000,5084716032,11693.554688,4976.326172,10884.19043,-47.089844,-59667036,10900.519531,-10947.609375,-0.060547,529240424448,238670368,-1602.200195,11902.37793,6511.503418,16099.989258,-20614.134766,73226304,-2181.879639,-18432.255859,1.135854,56108288818806784,132037352,-1811.023438,-208.823242,11430.132813,7199.009766,10814.224609,3825.058594,-67660616,13855.592773,-10030.53418,1.196724,4173858076622848,285273536,-1338.77832,263.421875,472.245117,12948.504883,4427.876465,7652.585938,4214.279297,-24336402,9693.500977,-5479.22168,1.295619,2044295582318592,115105760,-2857.150391,-1254.950195,-1046.126953,-1518.37207,11654.658203,13796.237305,10149.631836,116546.578125,1290.147583,11084.875,Other
14185,16084.472656,40187.9375,-49272,318469024,-616.697083,-48655.304688,1.123072,2801245565294215200,1153853824,13781.956055,14108.916016,37831.042969,-46938.597656,304055104,-1254.308594,-45684.289063,1.094357,2174615471804907520,987011584,12517.256836,6402.50293,26615.408203,-33533.777344,139466656,65.335663,-33599.113281,0.874598,637203203460431870,566647552,1264.699219,12014.603516,7130.94043,16730.904297,-19284.035156,6882352,3479.426758,-22763.462891,0.939282,128052809252732928,344344608,1767.352539,502.65332,11568,7743.569824,11376.634766,2960.644531,-70732632,13557.075195,-10596.430664,1.289072,2556836175675392,291695936,2213.956055,949.256836,446.603516,13005.833984,4704.868164,7851.702148,4181.287109,-24350266,9669.701172,-5488.414063,1.366488,2008539442708480,114884224,776.12207,-488.577148,-991.230469,-1437.833984,11841.650391,15083.341797,10291.210938,118416.507813,1510.445068,11314.361328,Other
11285,10023.375977,87255.65625,-93464,-425761152,25512.597656,-118976.601563,1.043585,91186272815370200000,10438563840,11545.137695,9383.306641,80773.242188,-87081.929688,-326994304,23134.515625,-110216.445313,1.035121,67424603882200760000,8891239424,11832.400391,7679.800781,46828,-52089.171875,-58768704,12350.443359,-64439.617188,0.973144,7999722247767982100,2948356608,-287.262695,11071.705078,8220.107422,18034.335938,-19626.472656,-6155632,4501.458008,-24127.931641,1.072262,157862381957939200,409820960,473.432617,760.695313,10664.148438,6655.353027,10778.34082,4712.455078,-54980700,13359.182617,-8646.727539,1.300842,5377038135328768,242130032,880.989258,1168.251953,407.556641,12471.654297,3790.281494,7812.281738,5143.136719,-18980556,9726.080078,-4582.943359,1.3848,2707984396320768,102374080,-926.516602,-639.253906,-1399.949219,-1807.505859,11015.498047,13489.894531,9748.631836,110154.976563,1250.26416,10624.555664,Other
13345,20750.990234,80535.65625,-91624,-189754624,21841.441406,-113465.445313,0.786861,76847242610380640000,9153976320,12930.40625,19807.048828,74234.65625,-84003.015625,-218310272,20965.738281,-104968.75,0.781963,55956319372497125000,7929747968,11459.202148,14531.210938,40652.558594,-42393.8125,-298753920,17482.875,-59876.6875,0.740746,5377778991417524200,2992250880,1471.204102,10771.246094,9862.264648,10743.421875,-8804.71875,-53778476,7693.858887,-16498.578125,0.895658,22686118189203456,292636992,2159.160156,687.956055,10652.3125,7067.943848,10887.198242,4903.724609,-50148172,13049.956055,-8146.231934,1.407038,5401790031855616,224639200,2278.09375,806.889648,118.933594,12458.929688,3986.582031,7945.714355,5257.28125,-18423042,9746.617188,-4489.335938,1.454291,2800692876017664,101331176,471.476563,-999.727539,-1687.683594,-1806.617188,10739.27832,12966.368164,9691,107392.78125,1001.894287,10545.324219,Other
9002,20760.570313,87677.273438,18454,-3679838976,96002.296875,-77548.296875,0.029311,5128652746307665900,15059905536,9277.035156,20026.882813,79373.789063,16333.507813,-3024262656,86791.921875,-70458.414063,0.034988,3298466713607077900,12363834368,10233.521484,16379.177734,35581.574219,3230.628906,-642738560,37541.566406,-34310.9375,0.108409,26941883171209216,2581391104,-956.486328,10354.561523,10802.446289,4719.681641,2844.749512,-14952066,7249.074707,-4404.325195,0.647776,549494525526016,67900864,-1077.526367,-121.040039,10565.419922,7315.779297,10971.224609,5724.601563,-43979752,13077.242188,-7352.640625,1.529053,6838995073892352,208690064,-1288.384766,-331.898438,-210.858398,12410.993164,4112.818848,7998.45166,5417.888672,-17404042,9743.491211,-4325.602051,1.527347,2905108362821632,98969688,-3133.958008,-2177.47168,-2056.431641,-1845.573242,10592.597656,12919.262695,9351.055664,105925.976563,1096.726196,10369.447266,Other
11572,13238.890625,53308.515625,-26702,-1833465344,50079.507813,-76781.507813,-0.532106,5737384164886315000,8046858240,11223.106445,13366.235352,49308.375,-22823.535156,-1586204416,47178.894531,-70002.429688,-0.515163,3576454039434428400,6865731584,10099.993164,13599.458984,29058.693359,-2135.292969,-564978816,32581.087891,-34716.378906,-0.398926,10324817911742464,2264474624,1123.113281,10019.384766,10680.145508,5861.941895,7607.873047,9741408,6879.167969,728.705017,-0.588825,1094742939009024,18914098,1203.72168,80.608398,10410.935547,7358.952637,11131.103516,6752.048828,-40051156,13519.859375,-6767.810547,-1.476957,9382217545416704,205794784,812.170898,-310.942383,-391.550781,12328.188477,4162.009766,7974.322266,5627.140625,-16013005,9731.544922,-4104.403809,-1.538305,3030842725105664,95716736,-1105.082031,-2228.195313,-2308.803711,-1917.25293,10457.961914,12682.737305,8878.105469,104579.617188,1298.454834,10444.953125,Other
7587,3424.736084,48248.207031,-32248,-1525641856,43635.941406,-75883.945313,-0.729408,7427726612184956900,7142501376,8135.135254,4158.168945,45173.519531,-31099.878906,-1290621184,39811.089844,-70910.96875,-0.721846,5928648610584461300,6129687040,9844.973633,9101.289063,26807.40625,-17421.814453,-468252128,24277.939453,-41699.753906,-0.682446,660619021560840190,2176528128,-1709.838379,9797.760742,9829.462891,8320.332031,5576.296875,-42209652,12786.490234,-7210.193848,-0.923114,6216955497283584,199933696,-1662.625488,47.212891,10200.826172,7173.32959,11416.844727,7698.457031,-40872632,14402.824219,-6704.367188,-1.344298,13201956373790720,222756768,-2065.690918,-355.852539,-403.06543,12213.345703,4129.057129,7881.790527,5879.214844,-14327850,9717.385742,-3838.170898,-1.460574,3175728614998016,91876560,-4078.210449,-2368.37207,-2415.584961,-2012.519531,10226.688477,12333.973633,8276.552734,102266.882813,1365.837646,10227.53418,Other
10928,1187.260742,26319.244141,-21770,-198295936,14285.584961,-36055.585938,-0.423449,600528305921196030,1267116672,10662.349609,402.061279,25476.017578,-21519.085938,-194315472,14143.598633,-35662.683594,-0.470769,574362300002074620,1240332928,9839.849609,6098.047852,20891.654297,-17387.121094,-206312080,15050.495117,-32437.615234,-0.730252,340874992889626620,1127560320,822.5,9592.598633,8630.889648,11895.331055,2464.974121,-116237584,16578.927734,-14113.953125,-1.001742,2862002460426240,471026432,1069.750977,247.250977,9947.856445,6761.628418,11784.360352,8499.949219,-45890448,15559.504883,-7059.555176,-1.23181,18482118300532736,255810928,714.493164,-108.006836,-355.257813,12071.670898,4011.377441,7732.160645,6159.466797,-12404931,9696.332031,-3536.865479,-1.382428,3321894405144576,87558760,-1409.321289,-2231.821289,-2479.072266,-2123.814453,10136.195313,12299.638672,7990.842285,101361.953125,1541.637085,9862.652344,Other
9472,6839.470215,53819.910156,67758,704932736,63639.84375,4118.155762,-1.105652,8132829125426544600,1771415680,9710.969727,6999.351563,48188.242188,59558.636719,494490496,57790.648438,1767.989258,-1.126778,5566560190104338400,1569269120,10344.577148,8156.127441,23645.261719,20064.339844,-128143704,31423.203125,-11358.863281,-1.210152,368420061267886080,915152640,-633.607422,10681.540039,9653.270508,11479.501953,468.085938,-94718976,14001.668945,-13533.583008,-1.122286,83061404336128,379095040,-970.570313,-336.962891,10836.070313,8121.680664,11457.308594,5799.154297,-62972516,14847.803711,-9048.649414,-1.230202,9602100543619072,285520256,-1125.100586,-491.493164,-154.530273,12610.9375,4970.839844,7787.374512,5328.998047,-17996116,9749.083984,-4420.085449,-1.372424,2850689516568576,100382680,-2899.967773,-2266.360352,-1929.397461,-1774.867188,10810.02832,13290.555664,8660.737305,108100.28125,1641.249634,10341.293945,Other
9304,2554.85498,42945.574219,10090,-872280896,47417.9375,-37327.9375,-1.546907,365585932608339970,3590931712,9380.060547,3411.179199,41275.597656,11113.820313,-792602880,46139.71875,-35025.898438,-1.53161,406856170276388860,3293928448,9987.532227,7291.568848,30376.970703,12706.916992,-403523840,36149.105469,-23442.1875,-1.407378,286692262463668224,1775560960,-607.47168,10230.599609,8934.790039,14778.392578,3300.183105,-151214864,19196.46875,-15896.285156,-1.119249,6706268773285888,615750656,-850.539063,-243.067383,10459.192383,7558.178223,11518.996094,6772.720703,-66668184,15887.209961,-9114.489258,-1.130123,14336244351762432,312542496,-1079.131836,-471.660156,-228.592773,12415.015625,4761.08252,7622.808105,5777.976563,-15773676,9834.480469,-4056.503418,-1.290347,3220976363896832,96479712,-3034.955078,-2427.483398,-2184.416016,-1955.823242,10444.333008,13087.166992,8269.762695,104443.328125,1699.858276,9834.150391,Other
8934,12761.367188,66302.789063,42110,-1451367168,82612.78125,-40502.78125,-1.373532,13438982081120043000,7578720768,9348.069336,12812.743164,60858.9375,36582.769531,-1294249344,75367.195313,-38784.429688,-1.381291,8719415280310157300,6515296768,10965.027344,12613.581055,34398.582031,13525.980469,-529519104,40682.222656,-27156.242188,-1.408188,420978125824851970,2301028608,-1616.958008,11335.686523,10582.34375,13038.047852,-1732.529297,-116246736,14430.607422,-16163.136719,-1.148085,1404741531729920,467988576,-1987.617188,-370.65918,11389.46875,8922.991211,12108.577148,5418.849609,-86510024,16409.863281,-10991.013672,-1.130714,11023338507862016,375404032,-2041.399414,-424.441406,-53.782227,13031.516602,5696.763184,7497.454102,4722.402344,-21056844,9659.435547,-4937.033691,-1.276623,2375700224933888,106528464,-3683.447266,-2066.489258,-1695.830078,-1642.047852,11313.367188,14311.552734,9125.237305,113133.671875,1778.835815,10737.039063,Other
11907,10554.282227,37187.039063,15242,-660234304,45523.875,-30281.875,-1.316839,667510691724263420,2873255936,11667.022461,10863.134766,35579.320313,15400.550781,-599852160,44008.578125,-28608.025391,-1.303594,625337342692950020,2636585472,10575.405273,12040.87207,26624.353516,15012.091797,-311059840,34613.261719,-19601.169922,-1.240072,331193827366797310,1469602304,1091.617188,10635.679688,10069.151367,12395.169922,3792.982422,-117981184,17489.941406,-13696.959961,-1.020055,6996424415772672,486311424,1031.342773,-60.274414,10855.668945,8207.042969,11726.388672,6850.425781,-80201528,16984.978516,-10134.552734,-1.04168,17257165710426112,367734464,811.353516,-280.263672,-219.989258,12766.987305,5391.907227,7354.337402,5396.964844,-18579544,9890.332031,-4493.367188,-1.192231,3013077935063040,103445400,-1099.964844,-2191.582031,-2131.307617,-1911.318359,10827.761719,13529.737305,8478.762695,108277.617188,1764.914063,10576.638672,Other
12274,17613.066406,35513.21875,8096,-1150469888,52356.511719,-44260.511719,-0.901277,305927359398150140,4667424768,12189.299805,17450.177734,31584.556641,4167.62207,-933921856,45402.722656,-41235.101563,-0.902623,65187115243143168,3753056512,11914.47168,15486.087891,18164.119141,-13630.946289,-186824800,14784.317383,-28415.263672,-0.849035,173372848893591552,933101888,274.828125,11742.958984,11054.078125,11238.829102,-7179.353516,-87631216,10588.96875,-17768.322266,-0.792917,20723835678490624,402067968,446.34082,171.512695,11785.844727,9664.136719,12841.816406,7005.888672,-100487456,18520.138672,-11514.250977,-1.044235,22137781862006784,451032288,403.455078,128.626953,-42.885742,13436.084961,6285.480957,7065.770508,4186.761719,-23233868,9525.219727,-5338.45752,-1.173325,1936328425996288,110464448,-1246.785156,-1521.613281,-1693.125977,-1650.240234,11753.723633,14785.105469,9578.158203,117537.234375,1803.905518,11649.607422,Other
9329,10545.517578,40035.773438,51072,358072960,49785.300781,1286.69751,-0.84861,3067568172262490100,1176057344,9493.263672,10906.310547,35928.425781,44992.652344,227909632,46083.402344,-1090.749634,-0.806761,2252482335528189950,1112700288,10517.530273,12572.742188,17870.105469,11954.842773,-183273552,26906.019531,-14951.176758,-0.599586,125198185009250304,876012480,-1024.266602,10816.40918,10101.094727,11091.838867,1061.795898,-106998648,15178.798828,-14117.00293,-0.592541,483796658946048,429121984,-1323.145508,-298.878906,11090.375,8761.106445,12214.891602,8753.134766,-79845504,18447.804688,-9694.668945,-0.962386,30340430662991872,395999392,-1597.111328,-572.844727,-273.96582,13093.71875,5883.432129,7002.171875,5118.625,-20599790,9928.148438,-4809.523438,-1.087852,2845341208543232,108599480,-3600.455078,-2576.188477,-2277.30957,-2003.34375,11137.884766,14127.605469,8783.341797,111378.84375,1799.568604,11347.881836,Other
10262,16088.006836,62036.953125,-8332,-1903048704,57808.257813,-66140.257813,-0.059356,533274924861620220,7681616896,10557.514648,15436.908203,59086.425781,-12261.878906,-1685925632,52580.457031,-64842.335938,-0.067259,1036546651302395900,6894055936,11785.90918,12706.740234,42087.921875,-23061.001953,-643932672,27887.392578,-50948.394531,-0.125976,1652620677250809860,3107540736,-1228.394531,11677.083984,10176.512695,14976.280273,-3455.248047,-147613728,15627.399414,-19082.646484,-0.417902,7191820731678720,602393664,-1119.569336,108.825195,11996.307617,10332.699219,13745.178711,10219.101563,-95473744,20703.21875,-10484.118164,-0.965684,50786936008212480,486324992,-1438.792969,-210.398438,-319.223633,13788.151367,6723.055664,6582.938965,3825.695313,-24566900,9426.287109,-5600.591309,-1.061983,1652449878212608,112903536,-3230.636719,-2002.242188,-2111.067383,-1791.84375,12000.818359,14804.579102,9725.31543,120008.1875,1905.103394,12227.394531,Other
13348,18400.849609,46106.378906,-49346,151865392,5555.845703,-54901.84375,-0.054964,4450174357376860200,1827566208,12927.135742,16907.78125,43486.789063,-42850.734375,-30517490,9865.649414,-52716.382813,-0.05602,3595720231932133400,1958255488,11104.275391,10923.493164,34063.089844,-14251.863281,-482314720,25526.589844,-39778.453125,-0.05925,433118520901894140,2132374400,1822.860352,10696.209961,8628.427734,15667.255859,2264.494141,-140714256,17984.324219,-15719.829102,-0.284006,2912589122109440,567984960,2230.925781,408.06543,11165.509766,9189.297852,13149.163086,11759.226563,-64834040,19979.535156,-8220.307617,-0.890857,54982045314580480,397615552,1761.625977,-61.234375,-469.299805,13365.78418,6219.590332,6685.732422,5016.519531,-21892048,10016.044922,-4999.524902,-0.976819,2836995550216192,112733664,-438.648438,-2261.508789,-2669.574219,-2200.274414,11251.130859,13753.841797,9206.420898,112511.3125,1693.305054,11200.170898,Other
14951,12355.875977,89059.390625,-63896,-1956358144,45214.589844,-109110.59375,0.073483,48617312353557410000,11908130816,14297.537109,11170.875977,81636.9375,-55009.085938,-1849838592,44694.328125,-99703.414063,0.076849,31547117255404814000,10425354240,11668.271484,7531.294922,45625.945313,-13390.080078,-961753024,38173.136719,-51563.214844,0.072601,721893567626215420,4026306560,2629.265625,11218.833984,8448.818359,15908.598633,10506.033203,-88605600,20497.673828,-9991.640625,-0.288148,51303010688565248,464799136,3078.703125,449.4375,12041.864258,10846.199219,15000.195313,13913.199219,-74336928,22623.839844,-8710.640625,-0.891914,95031812190896128,490924832,2255.672852,-373.592773,-823.030273,14057.743164,6997.661133,6202.062012,3711.466797,-25379892,9448.313477,-5736.847168,-0.942538,1588180792901632,115294552,239.793945,-2389.47168,-2838.90918,-2015.878906,12068.072266,14645.947266,9739.710938,120680.71875,1705.964722,12040.841797,Other
9234,5845.347168,63252.394531,-28152,-2177821184,54858.097656,-83010.101563,0.38414,7532110947591127000,9503819776,9514.948242,5498.756836,58196.664063,-26870.773438,-1768149120,48993.113281,-75863.882813,0.366261,5628026188631900200,7794634752,10511.716797,5240.46582,32250.341797,-17130.71875,-421750880,22902.601563,-40033.320313,0.229106,581190301570301950,1980465024,-996.768555,10395.810547,6789.508789,11611.063477,6569.140625,-50616760,14366.551758,-7797.411621,-0.202917,10599416645812224,245620640,-880.862305,115.90625,11119.93457,9441.532227,14384.03125,14702.345703,-44161468,21365.537109,-6663.191895,-0.825158,84908290806382592,392804832,-1604.986328,-608.217773,-724.124023,13561.484375,6385.225586,6567.355957,5131.03125,-22738768,10223.274414,-5092.243652,-0.859877,3087754263003136,117282552,-4046.536133,-3049.767578,-3165.673828,-2441.549805,11308.279297,13617.579102,9158.579102,113082.796875,1589.41687,11265.341797,Other
8816,9352.662109,39714.164063,25908,-808106432,57133.464844,-31225.462891,0.510934,2620225544309964800,3903650048,9041.216797,7462.876953,35755.699219,23269.253906,-648722048,51234.792969,-27965.539063,0.503688,1698200382024450050,3136346368,10370.268555,1442.528442,16212.03418,12363.945313,-93397616,22406.300781,-10042.354492,0.434782,80478066400296960,526457600,-1329.051758,10750.027344,7029.852539,16680.667969,22293.111328,97536464,18455.349609,3837.761719,-0.613217,53096120879939584,106836936,-1708.810547,-379.758789,11970.543945,11130.750977,16230.044922,16653.767578,-54879952,24088.669922,-7434.901855,-0.817878,137805271232675840,496867776,-2929.327148,-1600.275391,-1220.516602,14224.655273,7096.377441,6127.312012,3880.496094,-26131456,9672.779297,-5792.283203,-0.816939,1800726779002880,119584072,-5183.438477,-3854.386719,-3474.62793,-2254.111328,12247.005859,14667,10075.31543,122470.0625,1744.538208,11968.539063,Other
8996,7706.080566,66776.109375,83856,1011720256,80560.546875,3295.452393,-0.515672,20989639590848496000,2984947456,9267.395508,6206.581543,62335.109375,80703.132813,1102229760,72786.703125,7916.428711,-0.556025,13703840138600120000,2104076288,10297.180664,1642.41687,45580.089844,61524.203125,804632064,47595.097656,13929.107422,-1.078112,2145086162895634430,566699392,-1029.785156,11220.000977,8984.235352,31839.173828,41310.6875,285475648,37458.175781,3852.511719,-0.974661,963651091965149180,564670336,-1952.605469,-922.820313,12965.178711,13020.772461,17853.429688,17892.75,-78563960,26756.574219,-8863.823242,-0.795761,203105498734526464,634406336,-3697.783203,-2667.998047,-1745.177734,14924.706055,7712.250977,5674.902344,2380.066406,-27918790,8849.663086,-6469.597168,-0.767591,664697057574912,117339872,-5657.310547,-4627.525391,-3704.705078,-1959.527344,13071.762695,15613.447266,10499.18457,130717.625,1974.38147,12869.710938,Other
